"waitingdays","type","entry","city","checkyear","checkmonth"
17,"J1","New","GuangZhou",2009,5
15,"F1","New","BeiJing",2009,5
21,"F1","New","ShangHai",2009,5
38,"J1","New","ShangHai",2009,5
66,"F1","New","BeiJing",2009,5
22,"J1","New","ShangHai",2009,5
24,"F1","New","ShangHai",2009,5
15,"F1","New","ShangHai",2009,5
22,"F1","New","ShangHai",2009,5
17,"F1","New","HongKong",2009,5
21,"F1","New","ShangHai",2009,5
29,"F1","Renewal","ShenYang",2009,5
15,"F1","Renewal","ShangHai",2009,5
24,"F1","New","ChengDu",2009,5
17,"F1","New","BeiJing",2009,5
17,"F1","New","BeiJing",2009,5
21,"F2","New","ShangHai",2009,5
20,"F1","New","BeiJing",2009,5
66,"F1","New","BeiJing",2009,5
66,"F1","Renewal","BeiJing",2009,5
31,"F1","New","ShenYang",2009,5
40,"J1","New","GuangZhou",2009,5
19,"F1","New","BeiJing",2009,5
19,"F1","New","BeiJing",2009,5
19,"F1","Renewal","BeiJing",2009,5
21,"F1","New","ShangHai",2009,5
16,"F1","Renewal","BeiJing",2009,5
19,"F1","New","BeiJing",2009,5
21,"F1","New","ShangHai",2009,5
20,"F1","New","BeiJing",2009,5
18,"F1","New","ShangHai",2009,5
21,"F1","New","ShangHai",2009,5
40,"F1","New","BeiJing",2009,5
21,"F1","New","ShangHai",2009,5
51,"J1","New","Others",2009,5
15,"F2","New","Ottawa",2009,5
26,"J1","New","Others",2009,5
18,"F1","New","ShangHai",2009,5
18,"F1","New","ShangHai",2009,5
18,"F1","Renewal","ShangHai",2009,5
19,"F1","New","ShangHai",2009,5
60,"F1","New","ShangHai",2009,5
18,"F1","New","ShangHai",2009,5
77,"F1","New","ShangHai",2009,5
7,"J1","New","ShenYang",2009,6
18,"F1","New","ChengDu",2009,6
16,"F1","New","ShangHai",2009,6
16,"F1","New","BeiJing",2009,6
16,"F1","New","BeiJing",2009,6
30,"F1","Renewal","ChengDu",2009,6
42,"J1","New","Europe",2009,6
30,"H1","New","Europe",2009,6
15,"B1","New","HongKong",2009,6
16,"F1","New","BeiJing",2009,6
18,"F1","New","ChengDu",2009,6
17,"F1","Renewal","ShangHai",2009,6
37,"F1","New","GuangZhou",2009,6
16,"F1","New","ShangHai",2009,6
60,"F1","New","BeiJing",2009,6
35,"F1","Renewal","Toronto",2009,6
15,"F1","New","BeiJing",2009,6
59,"F1","New","BeiJing",2009,6
77,"F1","New","ShenYang",2009,6
15,"F1","New","BeiJing",2009,6
15,"F1","New","ShangHai",2009,6
16,"F1","New","ShangHai",2009,6
15,"F1","New","BeiJing",2009,6
20,"F1","New","GuangZhou",2009,6
58,"H1","New","Europe",2009,6
15,"F1","New","ShangHai",2009,6
15,"F1","Renewal","BeiJing",2009,6
26,"F1","New","ChengDu",2009,6
14,"F1","New","BeiJing",2009,6
22,"J1","New","GuangZhou",2009,6
26,"F1","Renewal","ChengDu",2009,6
57,"J1","New","BeiJing",2009,6
53,"J1","New","Europe",2009,6
48,"J1","New","ShangHai",2009,6
25,"H1","New","ChengDu",2009,6
25,"H1","New","ChengDu",2009,6
88,"F1","New","BeiJing",2009,6
20,"H1","Renewal","ShangHai",2009,6
17,"J1","New","BeiJing",2009,6
17,"F1","New","BeiJing",2009,6
20,"F1","New","ShenYang",2009,6
17,"F1","New","BeiJing",2009,6
18,"F1","New","BeiJing",2009,6
18,"H4","New","BeiJing",2009,6
45,"F1","New","BeiJing",2009,6
68,"F1","New","BeiJing",2009,6
41,"B1","New","BeiJing",2009,6
56,"F1","New","BeiJing",2009,6
15,"J2","New","ShangHai",2009,6
56,"F1","New","BeiJing",2009,6
77,"F1","New","ShangHai",2009,6
102,"B1","New","BeiJing",2009,6
17,"F1","Renewal","ShangHai",2009,6
15,"F1","New","BeiJing",2009,6
23,"F1","New","ChengDu",2009,6
65,"F1","New","ShangHai",2009,6
15,"J1","New","BeiJing",2009,6
31,"B1","New","Others",2009,6
73,"F1","New","ChengDu",2009,6
15,"F1","New","BeiJing",2009,6
22,"F1","New","ChengDu",2009,6
15,"F1","New","BeiJing",2009,6
15,"F1","New","BeiJing",2009,6
15,"F1","New","BeiJing",2009,6
15,"H1","Renewal","HongKong",2009,6
19,"F1","New","ChengDu",2009,6
24,"F1","New","ShenYang",2009,6
14,"F1","New","ShangHai",2009,6
52,"F1","New","BeiJing",2009,6
23,"J1","New","BeiJing",2009,6
16,"B1","New","BeiJing",2009,6
52,"F1","New","BeiJing",2009,6
16,"F1","Renewal","GuangZhou",2009,6
15,"F1","Renewal","BeiJing",2009,6
65,"F1","New","BeiJing",2009,6
66,"F1","New","BeiJing",2009,6
16,"F1","New","ShangHai",2009,6
28,"F1","New","ChengDu",2009,6
36,"F1","New","BeiJing",2009,6
15,"F1","New","ShangHai",2009,6
19,"F1","New","ShangHai",2009,6
16,"F1","New","ShangHai",2009,6
8,"F1","New","GuangZhou",2009,6
15,"F1","New","BeiJing",2009,6
36,"F1","Renewal","BeiJing",2009,6
27,"J1","Renewal","Europe",2009,6
36,"F1","New","ShangHai",2009,6
48,"F1","New","BeiJing",2009,6
15,"F1","New","BeiJing",2009,6
50,"F1","New","ShangHai",2009,6
20,"F1","New","GuangZhou",2009,6
25,"F1","New","ChengDu",2009,6
18,"F1","New","BeiJing",2009,6
27,"F1","New","GuangZhou",2009,6
36,"F1","Renewal","BeiJing",2009,6
18,"F1","New","BeiJing",2009,6
50,"F1","New","BeiJing",2009,6
18,"F1","New","BeiJing",2009,6
18,"F1","New","ShangHai",2009,6
49,"F1","New","ShangHai",2009,6
15,"F1","New","BeiJing",2009,6
16,"F1","Renewal","BeiJing",2009,6
15,"F1","Renewal","ShangHai",2009,6
14,"B1","New","Others",2009,6
16,"F1","New","ShangHai",2009,6
22,"F1","New","ShangHai",2009,6
22,"H1","Renewal","Ottawa",2009,6
15,"F1","New","BeiJing",2009,6
23,"F1","New","ChengDu",2009,6
46,"F1","New","ShangHai",2009,6
15,"F1","New","BeiJing",2009,6
50,"F1","New","ShangHai",2009,6
14,"B1","New","Others",2009,6
16,"F1","New","BeiJing",2009,6
24,"F1","New","BeiJing",2009,6
14,"F1","New","BeiJing",2009,6
14,"F1","New","Others",2009,6
16,"F1","New","BeiJing",2009,6
48,"F1","New","BeiJing",2009,6
44,"F1","New","ChengDu",2009,6
17,"F1","New","ShangHai",2009,6
15,"F1","Renewal","ShangHai",2009,6
13,"H1","New","Europe",2009,6
20,"F1","New","ShangHai",2009,6
16,"F1","New","BeiJing",2009,6
15,"F1","Renewal","ShangHai",2009,6
15,"F1","Renewal","ShangHai",2009,6
2,"F1","Renewal","ShangHai",2009,6
23,"F1","Renewal","GuangZhou",2009,6
20,"F1","New","ChengDu",2009,6
19,"F1","New","ChengDu",2009,6
67,"F1","New","BeiJing",2009,6
19,"J1","New","BeiJing",2009,6
19,"F1","New","ShangHai",2009,6
19,"F1","New","ChengDu",2009,6
20,"F1","Renewal","ChengDu",2009,6
43,"J1","New","BeiJing",2009,6
19,"F1","New","Others",2009,6
63,"F1","New","BeiJing",2009,6
53,"F1","Renewal","BeiJing",2009,6
19,"J1","New","ShangHai",2009,6
42,"J1","New","BeiJing",2009,6
66,"F1","New","BeiJing",2009,6
76,"H1","Renewal","ShangHai",2009,6
97,"F1","New","BeiJing",2009,6
96,"F1","New","ShangHai",2009,6
18,"F1","Renewal","ChengDu",2009,6
17,"F1","New","BeiJing",2009,6
24,"F1","New","ChengDu",2009,6
17,"J1","New","ChengDu",2009,6
32,"H4","New","BeiJing",2009,6
29,"F1","Renewal","ChengDu",2009,6
18,"F1","Renewal","ChengDu",2009,6
17,"F1","New","BeiJing",2009,6
15,"F1","Renewal","ShangHai",2009,6
20,"F1","New","ChengDu",2009,6
134,"J1","New","ChengDu",2009,6
16,"J1","New","BeiJing",2009,6
18,"F1","New","BeiJing",2009,6
20,"F1","New","BeiJing",2009,6
16,"J1","New","HongKong",2009,6
18,"F1","Renewal","ShangHai",2009,6
28,"F1","New","ChengDu",2009,6
14,"F1","Renewal","Others",2009,6
26,"J1","New","GuangZhou",2009,6
17,"F1","New","ShangHai",2009,6
15,"F1","New","BeiJing",2009,6
19,"F1","New","BeiJing",2009,6
26,"F1","New","GuangZhou",2009,6
33,"H1","Renewal","Others",2009,6
26,"F1","New","BeiJing",2009,6
40,"F1","New","BeiJing",2009,6
40,"F1","New","BeiJing",2009,6
29,"J1","New","BeiJing",2009,6
48,"J1","New","GuangZhou",2009,6
21,"F1","New","BeiJing",2009,6
25,"F1","New","BeiJing",2009,6
25,"H1","Renewal","GuangZhou",2009,6
40,"F1","New","ChengDu",2009,6
26,"F1","New","GuangZhou",2009,6
21,"J1","New","BeiJing",2009,6
22,"J1","New","ChengDu",2009,6
22,"F1","Renewal","ChengDu",2009,6
21,"H1","New","BeiJing",2009,6
21,"F1","New","BeiJing",2009,6
22,"F1","New","ChengDu",2009,6
21,"J1","New","BeiJing",2009,6
21,"F1","New","ChengDu",2009,6
26,"F1","New","GuangZhou",2009,6
19,"F1","New","ShangHai",2009,6
19,"J1","New","ShangHai",2009,6
27,"J1","Renewal","ShangHai",2009,6
25,"J1","New","ShenYang",2009,6
118,"J1","New","ShenYang",2009,6
18,"F1","Renewal","BeiJing",2009,6
17,"F1","New","ShangHai",2009,6
11,"F1","Renewal","ChengDu",2009,6
18,"F1","New","ChengDu",2009,6
18,"F1","New","ChengDu",2009,6
21,"J1","New","Europe",2009,6
21,"F1","New","BeiJing",2009,6
18,"J1","New","ChengDu",2009,6
22,"J1","New","ShangHai",2009,6
38,"H1","Renewal","BeiJing",2009,6
31,"F1","New","ChengDu",2009,6
31,"F1","New","ChengDu",2009,6
17,"H1","Renewal","ShangHai",2009,6
21,"J1","New","ShangHai",2009,6
8,"F1","Renewal","BeiJing",2009,6
16,"F1","New","BeiJing",2009,6
20,"F1","New","BeiJing",2009,6
20,"H1","New","BeiJing",2009,6
20,"F1","New","BeiJing",2009,6
36,"J1","Renewal","BeiJing",2009,6
23,"F1","New","ChengDu",2009,6
110,"F1","New","BeiJing",2009,6
20,"F1","New","ShangHai",2009,7
19,"F1","New","GuangZhou",2009,7
21,"F1","New","BeiJing",2009,7
16,"J1","New","BeiJing",2009,7
19,"F1","Renewal","ShangHai",2009,7
47,"F1","New","ShangHai",2009,7
22,"J1","New","BeiJing",2009,7
20,"J1","New","GuangZhou",2009,7
20,"F1","New","BeiJing",2009,7
19,"F1","Renewal","BeiJing",2009,7
22,"F1","New","ChengDu",2009,7
20,"F1","New","BeiJing",2009,7
21,"H1","Renewal","ChengDu",2009,7
20,"F1","Renewal","BeiJing",2009,7
20,"F1","Renewal","BeiJing",2009,7
21,"H1","New","ShangHai",2009,7
19,"F1","New","BeiJing",2009,7
21,"J1","New","ShangHai",2009,7
23,"J1","New","ChengDu",2009,7
18,"F1","New","ShenYang",2009,7
15,"J1","New","BeiJing",2009,7
23,"F1","New","GuangZhou",2009,7
21,"H1","New","Europe",2009,7
30,"H4","Renewal","MexicoCity",2009,7
16,"F1","New","BeiJing",2009,7
22,"H4","New","ShangHai",2009,7
101,"F1","New","BeiJing",2009,7
22,"B1","New","BeiJing",2009,7
42,"F1","New","BeiJing",2009,7
42,"F1","New","Others",2009,7
64,"F1","New","BeiJing",2009,7
15,"F1","Renewal","BeiJing",2009,7
19,"J1","New","ChengDu",2009,7
21,"F1","New","ChengDu",2009,7
19,"F1","New","ShangHai",2009,7
26,"F1","Renewal","ChengDu",2009,7
18,"F2","New","HongKong",2009,7
19,"F1","New","ShangHai",2009,7
19,"J1","New","BeiJing",2009,7
18,"F1","New","BeiJing",2009,7
19,"F1","Renewal","BeiJing",2009,7
19,"F1","New","BeiJing",2009,7
14,"F1","Renewal","ShangHai",2009,7
19,"F1","Renewal","BeiJing",2009,7
18,"F1","New","ShangHai",2009,7
0,"F1","New","BeiJing",2009,7
19,"F1","New","BeiJing",2009,7
39,"F1","New","BeiJing",2009,7
18,"F1","Renewal","ShangHai",2009,7
16,"F1","Renewal","BeiJing",2009,7
16,"F1","New","BeiJing",2009,7
16,"F2","New","BeiJing",2009,7
16,"F1","New","BeiJing",2009,7
23,"J1","New","GuangZhou",2009,7
86,"F1","New","BeiJing",2009,7
15,"F1","Renewal","ShenYang",2009,7
19,"F1","Renewal","BeiJing",2009,7
14,"F1","New","BeiJing",2009,7
19,"J1","New","GuangZhou",2009,7
16,"F1","Renewal","BeiJing",2009,7
18,"F1","Renewal","BeiJing",2009,7
19,"F1","Renewal","ShangHai",2009,7
251,"F1","Renewal","ChengDu",2009,7
18,"J1","New","BeiJing",2009,7
19,"J1","New","ChengDu",2009,7
19,"J1","New","BeiJing",2009,7
19,"J1","New","ChengDu",2009,7
19,"J1","New","ChengDu",2009,7
17,"F1","New","BeiJing",2009,7
17,"F1","New","BeiJing",2009,7
17,"F1","Renewal","BeiJing",2009,7
18,"J1","New","BeiJing",2009,7
46,"J1","New","ShenYang",2009,7
909,"J1","New","ShenYang",2009,7
18,"J1","New","ShangHai",2009,7
93,"J1","New","ShangHai",2009,7
184,"J1","New","BeiJing",2009,7
32,"J1","New","ShangHai",2009,7
18,"J1","New","ShangHai",2009,7
17,"F1","New","BeiJing",2009,7
16,"H1","Renewal","BeiJing",2009,7
14,"J1","New","ShangHai",2009,7
16,"F1","Renewal","ShenYang",2009,7
16,"B2","New","Vancouver",2009,7
183,"F1","New","BeiJing",2009,7
35,"H1","Renewal","BeiJing",2009,7
14,"J1","New","BeiJing",2009,7
19,"F1","Renewal","BeiJing",2009,7
13,"F1","Renewal","BeiJing",2009,7
25,"J1","New","BeiJing",2009,7
28,"J1","New","ShenYang",2009,7
18,"J1","New","BeiJing",2009,7
18,"H1","New","ShangHai",2009,7
27,"F1","Renewal","BeiJing",2009,7
15,"J1","New","ShangHai",2009,7
16,"F1","Renewal","ChengDu",2009,7
18,"F1","New","GuangZhou",2009,7
17,"J1","New","ChengDu",2009,7
32,"F1","New","BeiJing",2009,7
18,"J1","New","BeiJing",2009,7
22,"F1","Renewal","BeiJing",2009,7
14,"B2","New","BeiJing",2009,7
20,"F1","Renewal","BeiJing",2009,7
20,"F1","Renewal","ShangHai",2009,7
19,"J1","New","ShangHai",2009,7
19,"B1","New","ShangHai",2009,7
16,"H1","New","ShangHai",2009,7
84,"H1","New","BeiJing",2009,7
81,"J1","New","BeiJing",2009,7
75,"J1","New","GuangZhou",2009,7
18,"F1","Renewal","BeiJing",2009,7
18,"F1","Renewal","ShangHai",2009,7
19,"H1","Renewal","BeiJing",2009,7
14,"H1","New","ShangHai",2009,8
17,"F1","Renewal","ChengDu",2009,8
16,"J1","New","BeiJing",2009,8
119,"H1","New","Others",2009,8
16,"J1","New","ShangHai",2009,8
23,"F1","New","ShenYang",2009,8
77,"H1","New","ShangHai",2009,8
72,"J1","New","BeiJing",2009,8
266,"J1","New","BeiJing",2009,8
16,"J1","New","BeiJing",2009,8
15,"J2","New","BeiJing",2009,8
18,"B1","New","GuangZhou",2009,8
18,"J1","New","BeiJing",2009,8
15,"F1","New","GuangZhou",2009,8
20,"H1","New","Others",2009,8
14,"J1","New","ShangHai",2009,8
1,"F1","Renewal","ShangHai",2009,8
15,"J1","New","BeiJing",2009,8
16,"F1","Renewal","ShangHai",2009,8
15,"J1","New","BeiJing",2009,8
26,"J1","New","Europe",2009,8
245,"J1","New","BeiJing",2009,8
18,"F1","Renewal","Others",2009,8
14,"J1","New","Toronto",2009,8
19,"F1","New","BeiJing",2009,8
5,"F1","Renewal","BeiJing",2009,8
17,"F1","New","BeiJing",2009,8
18,"J1","New","BeiJing",2009,8
19,"H1","New","ShangHai",2009,8
18,"J1","New","ShenYang",2009,8
21,"F1","New","BeiJing",2009,8
73,"J1","New","BeiJing",2009,8
73,"J1","New","BeiJing",2009,8
20,"H1","Renewal","BeiJing",2009,8
74,"J1","New","ShangHai",2009,8
18,"F1","New","BeiJing",2009,8
21,"H1","Renewal","BeiJing",2009,8
66,"F1","Renewal","ChengDu",2009,8
15,"J1","New","BeiJing",2009,8
51,"B1","New","BeiJing",2009,8
47,"F1","Renewal","ShangHai",2009,8
17,"J1","New","ChengDu",2009,8
44,"B1","New","ShenYang",2009,8
20,"B2","New","BeiJing",2009,8
41,"F1","Renewal","Ottawa",2009,8
69,"J1","Renewal","BeiJing",2009,8
22,"J1","Renewal","ShangHai",2009,8
30,"J2","New","BeiJing",2009,8
16,"F1","Renewal","Others",2009,8
19,"J1","New","ShangHai",2009,8
16,"F1","New","BeiJing",2009,8
20,"J1","New","ShenYang",2009,8
21,"J1","New","ShenYang",2009,8
20,"B1","New","ShangHai",2009,8
63,"J1","New","ShangHai",2009,8
69,"F1","New","BeiJing",2009,8
26,"B2","New","BeiJing",2009,8
365,"B1","New","ShangHai",2009,8
67,"J1","New","BeiJing",2009,8
20,"J1","New","ShangHai",2009,8
19,"H1","New","ShangHai",2009,8
14,"J1","New","BeiJing",2009,8
18,"F1","Renewal","BeiJing",2009,8
66,"J1","New","BeiJing",2009,8
66,"J1","New","BeiJing",2009,8
31,"B2","New","BeiJing",2009,8
54,"J1","New","ShangHai",2009,8
35,"F1","Renewal","ShenYang",2009,8
17,"B1","New","ShangHai",2009,8
18,"J1","New","ShenYang",2009,8
80,"B1","New","BeiJing",2009,8
26,"L2","New","ShangHai",2009,8
65,"J1","New","ShenYang",2009,8
52,"J1","New","ShangHai",2009,8
17,"B1","New","ShangHai",2009,8
62,"F1","New","BeiJing",2009,8
63,"J1","New","BeiJing",2009,8
16,"F1","New","BeiJing",2009,8
14,"J1","New","BeiJing",2009,8
37,"J1","New","BeiJing",2009,8
134,"J1","New","BeiJing",2009,8
16,"H1","New","ShangHai",2009,8
61,"J1","New","BeiJing",2009,8
14,"F1","Renewal","BeiJing",2009,8
54,"F1","Renewal","ChengDu",2009,8
14,"J1","Renewal","BeiJing",2009,8
88,"J1","New","BeiJing",2009,8
13,"J1","New","BeiJing",2009,8
14,"J1","Renewal","ShangHai",2009,8
15,"F1","New","BeiJing",2009,8
15,"J1","New","ShangHai",2009,8
92,"H4","New","BeiJing",2009,8
68,"J1","New","ChengDu",2009,8
32,"H1","Renewal","GuangZhou",2009,8
61,"J1","New","ChengDu",2009,8
109,"L1","New","ShenYang",2009,8
102,"J1","New","BeiJing",2009,8
59,"J1","New","BeiJing",2009,8
13,"F1","Renewal","BeiJing",2009,8
20,"H1","Renewal","BeiJing",2009,8
20,"F1","Renewal","BeiJing",2009,8
24,"F1","Renewal","BeiJing",2009,8
21,"H1","Renewal","ChengDu",2009,8
22,"H1","New","BeiJing",2009,8
23,"J1","Renewal","ChengDu",2009,8
48,"J1","New","ShangHai",2009,8
58,"F1","Renewal","BeiJing",2009,8
21,"H1","Renewal","BeiJing",2009,8
16,"J1","Renewal","BeiJing",2009,8
143,"B1","New","ShangHai",2009,8
17,"F1","Renewal","Others",2009,8
16,"F1","Renewal","BeiJing",2009,8
26,"B1","New","Europe",2009,8
20,"J1","New","ShangHai",2009,8
8,"F1","Renewal","GuangZhou",2009,8
18,"J1","New","BeiJing",2009,8
18,"J1","New","BeiJing",2009,8
19,"J1","New","BeiJing",2009,8
18,"J1","New","BeiJing",2009,8
14,"J1","New","BeiJing",2009,8
19,"B1","New","Others",2009,8
27,"J1","New","BeiJing",2009,8
18,"F1","New","GuangZhou",2009,8
14,"J1","New","ShangHai",2009,8
18,"J1","New","ShangHai",2009,8
18,"F1","Renewal","BeiJing",2009,8
67,"J1","New","BeiJing",2009,8
21,"F1","Renewal","BeiJing",2009,8
17,"J1","Renewal","BeiJing",2009,8
29,"J1","New","ChengDu",2009,8
14,"B1","New","Others",2009,9
17,"H1","Renewal","BeiJing",2009,9
17,"H4","Renewal","BeiJing",2009,9
17,"J1","New","BeiJing",2009,9
17,"F1","Renewal","BeiJing",2009,9
16,"B1","New","ShangHai",2009,9
2,"H4","New","ShangHai",2009,9
16,"H1","New","Europe",2009,9
16,"H1","New","ShangHai",2009,9
15,"J1","New","BeiJing",2009,9
19,"B1","New","BeiJing",2009,9
46,"B1","New","BeiJing",2009,9
15,"H1","New","ShangHai",2009,9
18,"J1","New","ShangHai",2009,9
18,"H1","Renewal","BeiJing",2009,9
18,"H1","Renewal","BeiJing",2009,9
18,"H1","Renewal","BeiJing",2009,9
18,"B1","New","BeiJing",2009,9
46,"H1","Renewal","BeiJing",2009,9
230,"H1","New","BeiJing",2009,9
19,"B1","New","ShangHai",2009,9
30,"F1","Renewal","BeiJing",2009,9
21,"J1","New","ChengDu",2009,9
16,"H1","Renewal","BeiJing",2009,9
16,"F1","Renewal","BeiJing",2009,9
14,"H1","New","Others",2009,9
61,"H1","Renewal","BeiJing",2009,9
15,"B1","New","BeiJing",2009,9
42,"B1","New","ShangHai",2009,9
18,"B1","New","BeiJing",2009,9
18,"J1","New","BeiJing",2009,9
20,"J1","New","BeiJing",2009,9
29,"J1","New","BeiJing",2009,9
14,"F1","Renewal","Others",2009,9
27,"H1","Renewal","BeiJing",2009,9
17,"B1","New","BeiJing",2009,9
56,"J1","Renewal","BeiJing",2009,9
24,"H1","Renewal","ShangHai",2009,9
16,"J1","New","ShenYang",2009,9
12,"B1","New","ShangHai",2009,9
16,"H1","New","ShangHai",2009,9
16,"H1","Renewal","Others",2009,9
16,"H1","New","Vancouver",2009,9
61,"J1","New","ShenYang",2009,9
8,"H1","New","Vancouver",2009,9
22,"F1","Renewal","ShangHai",2009,9
17,"H1","Renewal","Others",2009,9
16,"H4","New","Vancouver",2009,9
22,"J1","New","ShangHai",2009,9
21,"B1","New","BeiJing",2009,9
30,"J1","New","GuangZhou",2009,9
23,"J1","New","BeiJing",2009,9
20,"J1","New","BeiJing",2009,9
20,"H1","New","Europe",2009,9
21,"B1","New","BeiJing",2009,9
21,"F1","Renewal","ShangHai",2009,9
15,"H1","New","ShangHai",2009,9
18,"J1","New","BeiJing",2009,9
9,"J1","New","ShangHai",2009,9
17,"J1","New","BeiJing",2009,9
17,"J1","New","BeiJing",2009,9
29,"H1","Renewal","BeiJing",2009,9
23,"J1","New","BeiJing",2009,9
34,"B1","New","BeiJing",2009,9
16,"J1","New","ShangHai",2009,9
21,"H1","New","BeiJing",2009,9
20,"J1","New","BeiJing",2009,9
15,"J1","New","BeiJing",2009,9
15,"J1","New","BeiJing",2009,9
21,"J1","New","BeiJing",2009,9
34,"J1","New","BeiJing",2009,9
18,"J1","New","BeiJing",2009,9
20,"H1","New","ChengDu",2009,9
20,"H1","New","ChengDu",2009,9
19,"J1","New","BeiJing",2009,9
18,"J1","New","BeiJing",2009,9
20,"H1","New","Europe",2009,9
14,"J1","New","ShangHai",2009,9
20,"J1","New","BeiJing",2009,9
65,"B1","New","GuangZhou",2009,9
17,"H1","Renewal","BeiJing",2009,9
21,"J1","New","BeiJing",2009,9
16,"H1","New","ShangHai",2009,9
18,"H1","Renewal","BeiJing",2009,9
21,"J1","New","BeiJing",2009,9
30,"F2","New","BeiJing",2009,9
17,"H1","New","BeiJing",2009,9
17,"H4","New","BeiJing",2009,9
16,"F1","Renewal","BeiJing",2009,9
16,"H1","New","BeiJing",2009,9
18,"H1","New","BeiJing",2009,9
28,"H1","New","ShenYang",2009,9
21,"B1","New","BeiJing",2009,9
13,"F1","Renewal","Ottawa",2009,10
15,"B1","New","Others",2009,10
17,"J1","New","ShangHai",2009,10
14,"J1","New","BeiJing",2009,10
19,"H1","New","ShenYang",2009,10
15,"B1","New","BeiJing",2009,10
21,"H1","New","GuangZhou",2009,10
14,"J1","New","ShenYang",2009,10
12,"H1","Renewal","BeiJing",2009,10
32,"H1","New","ChengDu",2009,10
42,"B1","New","Ottawa",2009,10
16,"H1","New","BeiJing",2009,10
10,"H1","New","ShangHai",2009,10
9,"H1","New","Others",2009,10
16,"J1","Renewal","ShangHai",2009,10
14,"B1","New","BeiJing",2009,10
18,"L2","New","BeiJing",2009,10
14,"J1","New","ShangHai",2009,10
14,"J1","New","BeiJing",2009,10
14,"J2","New","ShangHai",2009,10
12,"J1","New","HongKong",2009,10
38,"J1","New","BeiJing",2009,10
7,"H1","Renewal","HongKong",2009,10
171,"B1","New","BeiJing",2009,10
17,"H1","Renewal","BeiJing",2009,10
22,"F1","Renewal","HongKong",2009,10
15,"J1","New","ShangHai",2009,10
17,"H1","Renewal","ShangHai",2009,10
17,"J1","New","BeiJing",2009,10
17,"J1","New","BeiJing",2009,10
9,"L1","New","Europe",2009,10
9,"L2","New","Europe",2009,10
29,"F2","Renewal","BeiJing",2009,10
20,"J1","New","GuangZhou",2009,10
15,"J1","New","BeiJing",2009,10
16,"B2","New","ShangHai",2009,10
18,"B1","New","BeiJing",2009,10
17,"B1","New","BeiJing",2009,10
15,"H1","New","Ottawa",2009,10
14,"B1","New","BeiJing",2009,10
1,"J1","New","ShenYang",2009,10
17,"H1","New","Toronto",2009,10
10,"H1","New","ShangHai",2009,10
22,"J1","New","BeiJing",2009,10
22,"J2","New","BeiJing",2009,10
14,"B1","New","ShangHai",2009,10
14,"J1","New","ShenYang",2009,10
29,"J1","New","ShangHai",2009,10
15,"F1","New","HongKong",2009,10
22,"J1","New","GuangZhou",2009,10
13,"F2","New","HongKong",2009,10
16,"H1","Renewal","ShangHai",2009,10
6,"B1","Renewal","BeiJing",2009,10
20,"L2","New","BeiJing",2009,10
19,"J1","Renewal","ShangHai",2009,10
25,"H1","Renewal","BeiJing",2009,10
95,"F2","Renewal","GuangZhou",2009,10
21,"J1","New","ShangHai",2009,10
19,"H1","New","BeiJing",2009,10
17,"H1","Renewal","ShangHai",2009,10
24,"J1","New","BeiJing",2009,10
25,"F1","New","GuangZhou",2009,10
19,"J1","Renewal","ShangHai",2009,11
21,"J1","New","BeiJing",2009,11
16,"H1","New","Montreal",2009,11
18,"J1","Renewal","BeiJing",2009,11
29,"J1","New","BeiJing",2009,11
17,"J1","New","ShangHai",2009,11
18,"F1","New","BeiJing",2009,11
17,"H1","Renewal","ShangHai",2009,11
16,"B1","New","ShangHai",2009,11
16,"H1","Renewal","Others",2009,11
22,"J1","New","ChengDu",2009,11
15,"B1","New","ShangHai",2009,11
